Date,Time,MQ2.SV Vorne,MQ3.SV Vorne,MQ9B.SV Vorne,MQ135.SV Vorne,MP503.SV Vorne,HCOH.SV Vorne
20240306,17:18:14.458,130.0,71.0,38.0,126.0,44.0,61.0
20240306,17:18:18.152,124.0,71.0,37.0,111.0,44.0,64.0
20240306,17:18:21.823,125.0,80.0,39.0,127.0,43.0,64.0
20240306,17:18:25.507,124.0,80.0,38.0,145.0,44.0,63.0
20240306,17:18:29.179,138.0,78.0,37.0,279.0,44.0,61.0
20240306,17:18:32.858,129.0,76.0,38.0,288.0,44.0,55.0
20240306,17:18:36.561,121.0,73.0,37.0,258.0,45.0,53.0
20240306,17:18:40.231,120.0,72.0,37.0,65.0,43.0,49.0
20240306,17:18:43.924,118.0,72.0,37.0,162.0,44.0,47.0
20240306,17:18:47.595,123.0,71.0,37.0,74.0,43.0,46.0
20240306,17:18:51.281,124.0,73.0,38.0,92.0,46.0,52.0
20240306,17:18:54.953,128.0,73.0,38.0,79.0,43.0,61.0
20240306,17:18:58.623,129.0,72.0,37.0,143.0,44.0,63.0
20240306,17:19:02.310,124.0,70.0,37.0,67.0,43.0,58.0
20240306,17:19:05.971,133.0,70.0,37.0,101.0,44.0,54.0
20240306,17:19:09.657,132.0,69.0,38.0,83.0,44.0,50.0
20240306,17:19:13.354,126.0,68.0,37.0,75.0,44.0,50.0
20240306,17:19:17.024,126.0,68.0,37.0,67.0,45.0,48.0
20240306,17:19:20.708,120.0,70.0,37.0,115.0,44.0,48.0
20240306,17:19:24.376,115.0,69.0,37.0,111.0,43.0,48.0
20240306,17:19:28.085,120.0,69.0,37.0,107.0,43.0,45.0
20240306,17:19:31.749,131.0,68.0,37.0,82.0,45.0,44.0
20240306,17:19:35.427,127.0,67.0,37.0,207.0,44.0,51.0
20240306,17:19:39.107,128.0,67.0,37.0,75.0,44.0,50.0
20240306,17:19:42.785,131.0,68.0,37.0,66.0,44.0,50.0
20240306,17:19:46.449,130.0,67.0,37.0,78.0,43.0,53.0
20240306,17:19:50.149,130.0,68.0,37.0,75.0,44.0,70.0
20240306,17:19:53.814,131.0,68.0,37.0,70.0,45.0,59.0
20240306,17:19:57.496,130.0,68.0,38.0,66.0,43.0,56.0
20240306,17:20:01.189,126.0,69.0,38.0,225.0,44.0,62.0
20240306,17:20:04.841,121.0,67.0,37.0,213.0,44.0,58.0
20240306,17:20:08.530,119.0,68.0,36.0,220.0,44.0,56.0
20240306,17:20:12.209,122.0,68.0,36.0,69.0,44.0,52.0
20240306,17:20:15.900,126.0,68.0,36.0,230.0,44.0,56.0
20240306,17:20:19.573,127.0,70.0,36.0,232.0,43.0,75.0
20240306,17:20:23.264,130.0,68.0,38.0,241.0,44.0,64.0
20240306,17:20:26.945,125.0,70.0,38.0,79.0,44.0,79.0
20240306,17:20:30.625,126.0,69.0,37.0,279.0,43.0,66.0
20240306,17:20:34.304,129.0,68.0,37.0,281.0,43.0,59.0
20240306,17:20:37.976,126.0,67.0,37.0,286.0,43.0,53.0
20240306,17:20:41.659,121.0,68.0,36.0,295.0,44.0,55.0
20240306,17:20:45.351,116.0,67.0,36.0,275.0,44.0,52.0
20240306,17:20:49.018,113.0,67.0,38.0,275.0,44.0,48.0
20240306,17:20:52.708,115.0,69.0,36.0,280.0,44.0,47.0
20240306,17:20:56.396,119.0,67.0,38.0,287.0,42.0,46.0
20240306,17:21:00.060,121.0,67.0,38.0,259.0,44.0,46.0
20240306,17:21:03.753,125.0,66.0,36.0,289.0,44.0,46.0
20240306,17:21:07.436,129.0,67.0,38.0,258.0,44.0,45.0
20240306,17:21:11.114,136.0,65.0,37.0,108.0,44.0,49.0
20240306,17:21:14.792,136.0,66.0,37.0,77.0,44.0,62.0
20240306,17:21:18.468,128.0,65.0,38.0,72.0,42.0,59.0
20240306,17:21:22.156,125.0,70.0,37.0,224.0,45.0,61.0
20240306,17:21:25.815,134.0,68.0,39.0,254.0,44.0,64.0
20240306,17:21:29.515,129.0,73.0,37.0,279.0,44.0,63.0
20240306,17:21:33.200,137.0,73.0,37.0,261.0,43.0,66.0
20240306,17:21:36.872,131.0,71.0,37.0,277.0,44.0,61.0
20240306,17:21:40.557,119.0,70.0,37.0,135.0,44.0,56.0
20240306,17:21:44.222,116.0,69.0,37.0,88.0,43.0,51.0
20240306,17:21:47.918,116.0,68.0,37.0,108.0,44.0,60.0
20240306,17:21:51.593,124.0,68.0,37.0,68.0,44.0,69.0
20240306,17:21:55.275,127.0,69.0,37.0,241.0,44.0,71.0
20240306,17:21:58.942,127.0,68.0,38.0,271.0,44.0,71.0
20240306,17:22:02.623,129.0,74.0,39.0,273.0,43.0,148.0
20240306,17:22:06.307,131.0,75.0,38.0,241.0,44.0,118.0
20240306,17:22:10.006,127.0,71.0,37.0,222.0,43.0,86.0
20240306,17:22:13.686,126.0,73.0,37.0,222.0,43.0,77.0
20240306,17:22:17.358,126.0,73.0,38.0,228.0,43.0,71.0
20240306,17:22:21.036,131.0,77.0,38.0,243.0,44.0,92.0
20240306,17:22:24.721,132.0,75.0,37.0,119.0,43.0,80.0
20240306,17:22:28.418,125.0,73.0,38.0,238.0,44.0,74.0
20240306,17:22:32.085,131.0,72.0,36.0,255.0,44.0,63.0
20240306,17:22:35.772,126.0,70.0,37.0,272.0,45.0,58.0
20240306,17:22:39.450,129.0,69.0,38.0,278.0,44.0,63.0
20240306,17:22:43.118,124.0,71.0,37.0,285.0,44.0,64.0
20240306,17:22:46.819,121.0,72.0,38.0,287.0,43.0,62.0
20240306,17:22:50.484,113.0,72.0,38.0,289.0,43.0,57.0
20240306,17:22:54.180,110.0,72.0,37.0,288.0,43.0,52.0
20240306,17:22:57.855,108.0,70.0,38.0,254.0,43.0,50.0
20240306,17:23:01.557,112.0,75.0,37.0,279.0,44.0,48.0
20240306,17:23:05.213,120.0,75.0,36.0,285.0,44.0,48.0
20240306,17:23:08.890,118.0,72.0,37.0,292.0,43.0,55.0
20240306,17:23:12.577,117.0,73.0,38.0,299.0,44.0,58.0
20240306,17:23:16.254,120.0,74.0,37.0,298.0,43.0,61.0
20240306,17:23:19.960,121.0,74.0,37.0,212.0,43.0,68.0
20240306,17:23:23.634,128.0,70.0,37.0,110.0,44.0,67.0
20240306,17:23:27.297,130.0,70.0,37.0,72.0,44.0,62.0
20240306,17:23:30.990,127.0,70.0,38.0,63.0,44.0,65.0
20240306,17:23:34.653,118.0,73.0,38.0,255.0,43.0,58.0
20240306,17:23:38.343,112.0,74.0,37.0,281.0,44.0,55.0
20240306,17:23:42.040,117.0,74.0,37.0,291.0,44.0,52.0
20240306,17:23:45.710,126.0,73.0,38.0,301.0,43.0,51.0
20240306,17:23:49.384,129.0,71.0,37.0,291.0,44.0,47.0
20240306,17:23:53.066,124.0,70.0,36.0,221.0,44.0,48.0
20240306,17:23:56.771,121.0,71.0,38.0,301.0,43.0,53.0
20240306,17:24:00.428,122.0,68.0,37.0,272.0,44.0,57.0
20240306,17:24:04.126,125.0,70.0,36.0,294.0,44.0,54.0
20240306,17:24:07.815,129.0,73.0,38.0,303.0,42.0,69.0
20240306,17:24:11.501,129.0,71.0,37.0,287.0,44.0,73.0
20240306,17:24:15.178,131.0,71.0,38.0,148.0,42.0,64.0
20240306,17:24:18.861,128.0,69.0,37.0,102.0,45.0,58.0
20240306,17:24:22.527,129.0,73.0,38.0,70.0,44.0,70.0
20240306,17:24:26.222,127.0,75.0,39.0,244.0,44.0,90.0
20240306,17:24:29.884,123.0,76.0,38.0,203.0,45.0,99.0
20240306,17:24:33.566,121.0,73.0,37.0,256.0,44.0,79.0
20240306,17:24:37.248,127.0,72.0,38.0,237.0,43.0,70.0
20240306,17:24:40.952,125.0,70.0,37.0,63.0,44.0,62.0
20240306,17:24:44.628,121.0,72.0,37.0,267.0,43.0,62.0
20240306,17:24:48.307,111.0,70.0,38.0,280.0,44.0,56.0
20240306,17:24:51.981,113.0,70.0,37.0,292.0,44.0,52.0
20240306,17:24:55.687,121.0,69.0,37.0,289.0,43.0,50.0
20240306,17:24:59.347,131.0,68.0,37.0,298.0,44.0,53.0
20240306,17:25:03.030,131.0,67.0,36.0,278.0,45.0,53.0
20240306,17:25:06.722,126.0,66.0,37.0,290.0,44.0,52.0
20240306,17:25:10.405,127.0,67.0,37.0,268.0,45.0,48.0
20240306,17:25:14.081,123.0,68.0,37.0,287.0,44.0,46.0
20240306,17:25:17.770,128.0,68.0,36.0,257.0,44.0,51.0
20240306,17:25:21.447,133.0,67.0,38.0,118.0,43.0,55.0
20240306,17:25:25.112,130.0,67.0,37.0,79.0,43.0,53.0
20240306,17:25:28.803,126.0,67.0,37.0,188.0,43.0,48.0
20240306,17:25:32.470,126.0,67.0,38.0,254.0,43.0,51.0
20240306,17:25:36.167,129.0,66.0,38.0,237.0,44.0,50.0
20240306,17:25:39.841,123.0,69.0,37.0,258.0,44.0,52.0
20240306,17:25:43.519,125.0,68.0,37.0,234.0,45.0,56.0
20240306,17:25:47.202,122.0,69.0,37.0,262.0,44.0,56.0
20240306,17:25:50.901,115.0,67.0,38.0,276.0,43.0,53.0
20240306,17:25:54.581,111.0,66.0,37.0,286.0,44.0,47.0
20240306,17:25:58.247,116.0,66.0,37.0,296.0,45.0,47.0
20240306,17:26:01.939,119.0,66.0,37.0,302.0,45.0,54.0
20240306,17:26:05.624,116.0,66.0,37.0,265.0,44.0,51.0
20240306,17:26:09.340,123.0,66.0,39.0,300.0,43.0,52.0
20240306,17:26:12.994,125.0,68.0,37.0,297.0,44.0,49.0
20240306,17:26:16.664,122.0,73.0,38.0,291.0,44.0,64.0
20240306,17:26:20.349,123.0,71.0,37.0,297.0,43.0,67.0
20240306,17:26:24.030,123.0,70.0,38.0,300.0,44.0,58.0
20240306,17:26:27.702,122.0,69.0,39.0,290.0,44.0,53.0
20240306,17:26:31.405,125.0,69.0,37.0,240.0,44.0,57.0
20240306,17:26:35.078,123.0,69.0,37.0,121.0,43.0,54.0
20240306,17:26:38.773,123.0,68.0,37.0,83.0,44.0,49.0
20240306,17:26:42.426,129.0,68.0,37.0,73.0,44.0,48.0
20240306,17:26:46.117,127.0,67.0,38.0,236.0,43.0,47.0
20240306,17:26:49.814,122.0,68.0,37.0,219.0,43.0,46.0
20240306,17:26:53.485,122.0,66.0,37.0,261.0,45.0,51.0
20240306,17:26:57.150,121.0,74.0,39.0,275.0,43.0,58.0
20240306,17:27:00.834,118.0,74.0,39.0,287.0,44.0,64.0
20240306,17:27:04.524,113.0,73.0,39.0,291.0,44.0,62.0
20240306,17:27:08.204,112.0,72.0,37.0,291.0,43.0,57.0
20240306,17:27:11.899,109.0,70.0,36.0,275.0,44.0,51.0
20240306,17:27:15.568,114.0,69.0,37.0,281.0,43.0,48.0
20240306,17:27:19.260,115.0,69.0,37.0,281.0,44.0,49.0
20240306,17:27:22.949,120.0,68.0,37.0,248.0,44.0,51.0
20240306,17:27:26.617,119.0,69.0,38.0,269.0,44.0,47.0
20240306,17:27:30.295,120.0,68.0,38.0,274.0,43.0,46.0
20240306,17:27:33.980,121.0,67.0,37.0,278.0,44.0,45.0
20240306,17:27:37.660,119.0,67.0,37.0,284.0,44.0,44.0
20240306,17:27:41.345,123.0,66.0,37.0,303.0,44.0,42.0
20240306,17:27:45.030,128.0,66.0,37.0,297.0,45.0,42.0
20240306,17:27:48.707,121.0,66.0,37.0,283.0,44.0,49.0
20240306,17:27:52.395,125.0,65.0,36.0,280.0,42.0,50.0
20240306,17:27:56.075,120.0,66.0,37.0,249.0,44.0,48.0
20240306,17:27:59.769,115.0,65.0,37.0,264.0,43.0,48.0
20240306,17:28:03.440,109.0,64.0,37.0,269.0,44.0,47.0
20240306,17:28:07.132,106.0,65.0,36.0,272.0,44.0,42.0
20240306,17:28:10.798,104.0,64.0,37.0,276.0,45.0,42.0
20240306,17:28:14.473,104.0,64.0,37.0,277.0,43.0,41.0
20240306,17:28:18.158,108.0,66.0,37.0,278.0,44.0,51.0
20240306,17:28:21.869,117.0,65.0,37.0,120.0,44.0,49.0
20240306,17:28:25.532,122.0,65.0,36.0,91.0,43.0,46.0
20240306,17:28:29.229,118.0,65.0,37.0,92.0,43.0,44.0
20240306,17:28:32.905,116.0,64.0,38.0,71.0,44.0,45.0
20240306,17:28:36.590,115.0,64.0,37.0,171.0,44.0,42.0
20240306,17:28:40.270,113.0,64.0,38.0,230.0,44.0,43.0
20240306,17:28:43.941,117.0,67.0,36.0,246.0,44.0,44.0
20240306,17:28:47.633,123.0,66.0,37.0,258.0,42.0,53.0
20240306,17:28:51.292,123.0,72.0,38.0,267.0,44.0,54.0
20240306,17:28:54.984,125.0,78.0,38.0,185.0,45.0,51.0
20240306,17:28:58.676,120.0,83.0,38.0,229.0,44.0,51.0
20240306,17:29:02.349,113.0,80.0,37.0,70.0,44.0,47.0
20240306,17:29:06.023,108.0,77.0,37.0,229.0,42.0,45.0
20240306,17:29:09.709,105.0,74.0,37.0,240.0,43.0,43.0
20240306,17:29:13.390,104.0,72.0,38.0,247.0,44.0,42.0
20240306,17:29:17.082,108.0,71.0,38.0,253.0,44.0,41.0
20240306,17:29:20.761,115.0,70.0,38.0,262.0,43.0,40.0
20240306,17:29:24.432,112.0,69.0,37.0,258.0,43.0,40.0
20240306,17:29:28.123,117.0,69.0,37.0,225.0,44.0,43.0
20240306,17:29:31.788,117.0,68.0,37.0,240.0,44.0,43.0
20240306,17:29:35.487,119.0,70.0,37.0,248.0,44.0,40.0
20240306,17:29:39.155,123.0,74.0,37.0,253.0,42.0,42.0
20240306,17:29:42.827,120.0,75.0,38.0,260.0,44.0,65.0
20240306,17:29:46.522,119.0,72.0,37.0,251.0,44.0,69.0
20240306,17:29:50.193,118.0,71.0,38.0,246.0,42.0,57.0
20240306,17:29:53.888,123.0,70.0,38.0,241.0,43.0,52.0
20240306,17:29:57.551,121.0,70.0,38.0,226.0,44.0,51.0
20240306,17:30:01.252,121.0,72.0,37.0,79.0,44.0,54.0
20240306,17:30:04.914,119.0,70.0,37.0,81.0,44.0,51.0
20240306,17:30:08.604,115.0,70.0,38.0,82.0,44.0,47.0
20240306,17:30:12.278,108.0,69.0,37.0,91.0,44.0,44.0
20240306,17:30:15.961,104.0,67.0,38.0,186.0,44.0,44.0
20240306,17:30:19.630,114.0,68.0,38.0,127.0,43.0,51.0
20240306,17:30:23.325,115.0,67.0,38.0,156.0,44.0,51.0
20240306,17:30:27.007,118.0,67.0,36.0,274.0,44.0,52.0
20240306,17:30:30.683,116.0,74.0,37.0,288.0,44.0,55.0
20240306,17:30:34.369,113.0,72.0,37.0,216.0,44.0,51.0
20240306,17:30:38.035,115.0,70.0,38.0,80.0,44.0,46.0
20240306,17:30:41.723,113.0,78.0,37.0,87.0,45.0,54.0
20240306,17:30:45.396,120.0,76.0,36.0,72.0,43.0,60.0
20240306,17:30:49.091,116.0,78.0,39.0,68.0,44.0,53.0
20240306,17:30:52.762,111.0,81.0,37.0,64.0,44.0,52.0
20240306,17:30:56.429,107.0,79.0,37.0,93.0,43.0,50.0
20240306,17:31:00.114,104.0,76.0,38.0,78.0,45.0,45.0
20240306,17:31:03.795,107.0,74.0,36.0,79.0,43.0,44.0
20240306,17:31:07.488,111.0,75.0,38.0,289.0,44.0,45.0
20240306,17:31:11.171,113.0,73.0,37.0,261.0,43.0,45.0
20240306,17:31:14.855,113.0,72.0,37.0,252.0,45.0,44.0
20240306,17:31:18.539,112.0,74.0,38.0,226.0,45.0,44.0
20240306,17:31:22.210,118.0,72.0,37.0,111.0,44.0,44.0
20240306,17:31:25.876,115.0,74.0,38.0,100.0,44.0,45.0
20240306,17:31:29.572,114.0,74.0,37.0,95.0,44.0,46.0
20240306,17:31:33.250,116.0,74.0,37.0,72.0,44.0,47.0
20240306,17:31:36.934,117.0,73.0,37.0,66.0,44.0,46.0
20240306,17:31:40.596,109.0,73.0,37.0,68.0,45.0,44.0
20240306,17:31:44.284,105.0,70.0,38.0,64.0,44.0,42.0
20240306,17:31:47.955,101.0,69.0,37.0,178.0,43.0,41.0
20240306,17:31:51.655,106.0,69.0,37.0,86.0,44.0,40.0
20240306,17:31:55.333,112.0,70.0,38.0,138.0,43.0,43.0
20240306,17:31:59.005,113.0,71.0,38.0,64.0,43.0,49.0
20240306,17:32:02.693,112.0,70.0,38.0,123.0,44.0,48.0
20240306,17:32:06.373,113.0,69.0,37.0,78.0,44.0,46.0
20240306,17:32:10.036,119.0,68.0,38.0,72.0,44.0,44.0
20240306,17:32:13.710,118.0,68.0,37.0,73.0,43.0,42.0
20240306,17:32:17.407,124.0,67.0,37.0,225.0,43.0,46.0
20240306,17:32:21.079,130.0,67.0,38.0,67.0,44.0,46.0
20240306,17:32:24.757,123.0,69.0,37.0,271.0,43.0,47.0
20240306,17:32:28.440,117.0,67.0,38.0,255.0,44.0,45.0
20240306,17:32:32.122,118.0,68.0,38.0,247.0,43.0,43.0
20240306,17:32:35.803,108.0,66.0,38.0,236.0,44.0,42.0
20240306,17:32:39.488,108.0,67.0,37.0,67.0,44.0,42.0
20240306,17:32:43.165,111.0,67.0,37.0,186.0,44.0,40.0
20240306,17:32:46.834,118.0,67.0,38.0,166.0,44.0,40.0
20240306,17:32:50.531,121.0,71.0,37.0,152.0,44.0,47.0
20240306,17:32:54.208,119.0,72.0,38.0,143.0,44.0,57.0
20240306,17:32:57.875,119.0,71.0,38.0,122.0,43.0,55.0
20240306,17:33:01.563,122.0,69.0,36.0,183.0,44.0,49.0
20240306,17:33:05.253,118.0,69.0,37.0,147.0,44.0,48.0
20240306,17:33:08.939,127.0,74.0,37.0,115.0,42.0,55.0
20240306,17:33:12.615,125.0,70.0,37.0,74.0,44.0,53.0
20240306,17:33:16.280,123.0,70.0,37.0,69.0,44.0,52.0
20240306,17:33:19.972,125.0,70.0,37.0,67.0,44.0,51.0
20240306,17:33:23.646,121.0,69.0,37.0,223.0,44.0,50.0
20240306,17:33:27.323,121.0,70.0,38.0,126.0,45.0,46.0
20240306,17:33:31.007,122.0,70.0,37.0,85.0,43.0,46.0
20240306,17:33:34.679,115.0,68.0,38.0,98.0,42.0,45.0
20240306,17:33:38.357,110.0,69.0,38.0,83.0,44.0,42.0
20240306,17:33:42.035,108.0,70.0,37.0,80.0,44.0,43.0
20240306,17:33:45.736,117.0,70.0,38.0,114.0,44.0,41.0
20240306,17:33:49.397,121.0,74.0,37.0,126.0,42.0,43.0
20240306,17:33:53.085,119.0,71.0,38.0,135.0,44.0,44.0
20240306,17:33:56.772,116.0,69.0,37.0,172.0,44.0,42.0
20240306,17:34:00.435,118.0,69.0,37.0,255.0,44.0,44.0
20240306,17:34:04.125,124.0,68.0,38.0,290.0,45.0,50.0
20240306,17:34:07.813,121.0,69.0,37.0,285.0,44.0,46.0
20240306,17:34:11.483,118.0,68.0,36.0,225.0,44.0,44.0
20240306,17:34:15.167,121.0,67.0,38.0,180.0,42.0,51.0
20240306,17:34:18.851,121.0,67.0,38.0,155.0,44.0,48.0
20240306,17:34:22.541,122.0,65.0,38.0,129.0,44.0,46.0
20240306,17:34:26.207,121.0,67.0,38.0,197.0,43.0,44.0
20240306,17:34:29.904,127.0,66.0,37.0,160.0,44.0,44.0
20240306,17:34:33.581,120.0,64.0,38.0,134.0,44.0,44.0
20240306,17:34:37.246,114.0,65.0,37.0,194.0,44.0,42.0
20240306,17:34:40.944,108.0,65.0,37.0,178.0,44.0,41.0
20240306,17:34:44.619,113.0,64.0,37.0,65.0,44.0,39.0
20240306,17:34:48.287,118.0,64.0,37.0,221.0,45.0,40.0
20240306,17:34:51.990,114.0,66.0,37.0,231.0,43.0,40.0
20240306,17:34:55.662,123.0,65.0,38.0,238.0,44.0,42.0
20240306,17:34:59.347,123.0,66.0,37.0,69.0,45.0,42.0
20240306,17:35:03.025,120.0,65.0,37.0,273.0,43.0,43.0
20240306,17:35:06.688,119.0,65.0,38.0,264.0,44.0,42.0
20240306,17:35:10.384,123.0,69.0,37.0,256.0,45.0,56.0
20240306,17:35:14.048,121.0,67.0,38.0,250.0,44.0,52.0
20240306,17:35:17.745,124.0,66.0,37.0,93.0,43.0,48.0
20240306,17:35:21.413,122.0,66.0,37.0,213.0,43.0,47.0
20240306,17:35:25.093,119.0,64.0,37.0,158.0,44.0,55.0
20240306,17:35:28.776,119.0,64.0,36.0,124.0,45.0,51.0
20240306,17:35:32.462,111.0,64.0,38.0,72.0,43.0,47.0
20240306,17:35:36.150,109.0,64.0,38.0,245.0,43.0,44.0
20240306,17:35:39.831,107.0,64.0,37.0,243.0,44.0,42.0
20240306,17:35:43.502,114.0,63.0,37.0,238.0,43.0,43.0
20240306,17:35:47.181,111.0,64.0,38.0,209.0,44.0,42.0
20240306,17:35:50.866,117.0,63.0,37.0,80.0,44.0,41.0
20240306,17:35:54.544,115.0,67.0,38.0,80.0,44.0,49.0
20240306,17:35:58.218,113.0,67.0,38.0,77.0,43.0,47.0
20240306,17:36:01.910,122.0,70.0,37.0,70.0,43.0,49.0
20240306,17:36:05.576,120.0,68.0,38.0,67.0,44.0,52.0
20240306,17:36:09.253,117.0,69.0,39.0,230.0,44.0,74.0
20240306,17:36:12.935,116.0,68.0,37.0,233.0,44.0,76.0
20240306,17:36:16.623,108.0,67.0,38.0,62.0,42.0,61.0
20240306,17:36:20.299,104.0,67.0,38.0,239.0,43.0,54.0
20240306,17:36:23.977,110.0,67.0,36.0,73.0,43.0,49.0
20240306,17:36:27.650,111.0,65.0,38.0,238.0,43.0,47.0
20240306,17:36:31.354,117.0,66.0,37.0,246.0,42.0,46.0
20240306,17:36:35.015,118.0,65.0,37.0,256.0,44.0,47.0
20240306,17:36:38.692,115.0,65.0,38.0,266.0,45.0,45.0
20240306,17:36:42.388,115.0,64.0,38.0,261.0,43.0,44.0
20240306,17:36:46.060,113.0,64.0,37.0,254.0,44.0,43.0
20240306,17:36:49.758,114.0,65.0,36.0,147.0,44.0,42.0
20240306,17:36:53.431,120.0,64.0,37.0,219.0,44.0,40.0
20240306,17:36:57.116,113.0,63.0,37.0,64.0,43.0,43.0
20240306,17:37:00.788,113.0,66.0,38.0,231.0,44.0,42.0
20240306,17:37:04.467,119.0,67.0,37.0,233.0,43.0,48.0
20240306,17:37:08.154,118.0,66.0,37.0,239.0,44.0,48.0
20240306,17:37:11.835,111.0,65.0,36.0,240.0,44.0,45.0
20240306,17:37:15.529,106.0,65.0,37.0,238.0,45.0,42.0
20240306,17:37:19.191,103.0,64.0,38.0,248.0,43.0,41.0
20240306,17:37:22.872,108.0,64.0,37.0,126.0,44.0,41.0
20240306,17:37:26.561,112.0,65.0,37.0,246.0,43.0,43.0
20240306,17:37:30.253,109.0,62.0,37.0,217.0,44.0,43.0
20240306,17:37:33.917,113.0,66.0,37.0,275.0,43.0,42.0
20240306,17:37:37.605,122.0,66.0,37.0,282.0,44.0,42.0
20240306,17:37:41.286,118.0,68.0,37.0,286.0,44.0,41.0
20240306,17:37:44.963,117.0,66.0,38.0,289.0,44.0,42.0
20240306,17:37:48.639,120.0,66.0,38.0,290.0,44.0,40.0
20240306,17:37:52.316,125.0,65.0,37.0,289.0,43.0,41.0
20240306,17:37:56.004,122.0,65.0,38.0,247.0,42.0,42.0
20240306,17:37:59.702,117.0,70.0,37.0,254.0,44.0,41.0
20240306,17:38:03.377,110.0,69.0,37.0,268.0,45.0,39.0
20240306,17:38:07.064,107.0,66.0,37.0,273.0,44.0,40.0
20240306,17:38:10.741,108.0,66.0,37.0,278.0,43.0,38.0
20240306,17:38:14.429,109.0,70.0,36.0,282.0,43.0,40.0
20240306,17:38:18.090,111.0,71.0,37.0,290.0,45.0,66.0
20240306,17:38:21.790,122.0,69.0,38.0,297.0,44.0,58.0
20240306,17:38:25.461,119.0,68.0,37.0,279.0,44.0,54.0
20240306,17:38:29.146,114.0,67.0,38.0,295.0,44.0,54.0
20240306,17:38:32.825,117.0,66.0,38.0,301.0,43.0,63.0
20240306,17:38:36.513,119.0,65.0,38.0,298.0,43.0,59.0
20240306,17:38:40.185,116.0,66.0,38.0,299.0,44.0,54.0
20240306,17:38:43.862,121.0,69.0,39.0,300.0,44.0,65.0
20240306,17:38:47.555,122.0,67.0,37.0,291.0,45.0,66.0
20240306,17:38:51.224,118.0,68.0,38.0,269.0,45.0,63.0
20240306,17:38:54.905,117.0,70.0,37.0,244.0,44.0,63.0
20240306,17:38:58.615,115.0,70.0,37.0,149.0,44.0,68.0
20240306,17:39:02.284,115.0,69.0,37.0,302.0,44.0,59.0
20240306,17:39:05.973,117.0,68.0,38.0,299.0,44.0,58.0
20240306,17:39:09.654,115.0,67.0,38.0,288.0,44.0,54.0
20240306,17:39:13.332,116.0,70.0,37.0,297.0,44.0,51.0
20240306,17:39:17.004,111.0,68.0,38.0,302.0,44.0,47.0
20240306,17:39:20.690,108.0,67.0,38.0,267.0,42.0,44.0
20240306,17:39:24.381,106.0,66.0,37.0,203.0,44.0,43.0
20240306,17:39:28.053,108.0,66.0,36.0,120.0,44.0,42.0
20240306,17:39:31.735,115.0,65.0,37.0,87.0,44.0,43.0
20240306,17:39:35.409,116.0,67.0,37.0,85.0,45.0,42.0
20240306,17:39:39.092,119.0,65.0,38.0,99.0,42.0,43.0
20240306,17:39:42.774,118.0,66.0,38.0,256.0,44.0,46.0
20240306,17:39:46.462,123.0,65.0,39.0,277.0,44.0,47.0
20240306,17:39:50.131,115.0,65.0,38.0,288.0,44.0,45.0
20240306,17:39:53.814,118.0,64.0,38.0,294.0,45.0,46.0
20240306,17:39:57.512,116.0,65.0,38.0,248.0,45.0,43.0
20240306,17:40:01.187,114.0,64.0,37.0,121.0,44.0,43.0
20240306,17:40:04.868,116.0,63.0,38.0,87.0,44.0,42.0
20240306,17:40:08.551,111.0,63.0,37.0,79.0,43.0,41.0
20240306,17:40:12.225,105.0,63.0,37.0,151.0,43.0,41.0
20240306,17:40:15.904,106.0,64.0,37.0,235.0,43.0,39.0
20240306,17:40:19.571,103.0,63.0,37.0,257.0,44.0,39.0
20240306,17:40:23.267,110.0,63.0,37.0,274.0,44.0,37.0
20240306,17:40:26.949,116.0,64.0,37.0,281.0,43.0,47.0
20240306,17:40:30.624,118.0,63.0,38.0,284.0,44.0,47.0
20240306,17:40:34.312,120.0,62.0,36.0,288.0,44.0,45.0
20240306,17:40:37.998,116.0,63.0,38.0,299.0,44.0,42.0
20240306,17:40:41.670,114.0,64.0,38.0,269.0,43.0,41.0
20240306,17:40:45.363,110.0,63.0,37.0,281.0,44.0,42.0
20240306,17:40:49.040,114.0,61.0,37.0,250.0,44.0,41.0
20240306,17:40:52.723,107.0,63.0,38.0,128.0,44.0,41.0
20240306,17:40:56.385,105.0,63.0,38.0,92.0,45.0,38.0
20240306,17:41:00.068,104.0,63.0,37.0,65.0,44.0,39.0
20240306,17:41:03.758,108.0,63.0,36.0,254.0,44.0,39.0
20240306,17:41:07.435,111.0,62.0,37.0,282.0,44.0,39.0
20240306,17:41:11.125,110.0,61.0,38.0,274.0,44.0,39.0
20240306,17:41:14.804,110.0,64.0,37.0,245.0,44.0,38.0
20240306,17:41:18.481,114.0,62.0,37.0,265.0,44.0,36.0
20240306,17:41:22.171,117.0,63.0,38.0,275.0,44.0,41.0
20240306,17:41:25.841,123.0,63.0,37.0,295.0,45.0,44.0
20240306,17:41:29.518,122.0,63.0,37.0,279.0,44.0,43.0
20240306,17:41:33.210,121.0,67.0,38.0,246.0,42.0,44.0
20240306,17:41:36.896,114.0,68.0,37.0,173.0,44.0,46.0
20240306,17:41:40.571,124.0,67.0,38.0,129.0,45.0,44.0
20240306,17:41:44.243,118.0,66.0,37.0,105.0,45.0,45.0
20240306,17:41:47.921,117.0,65.0,37.0,125.0,44.0,56.0
20240306,17:41:51.605,115.0,65.0,38.0,100.0,45.0,51.0
