Time,Ch1: [ppm],Concentration Status,Temp [°C],Temp. Status
01:04:34,38.4,G,66.4,G
01:04:39,38.6,G,66.4,G
01:04:44,38.7,G,66.4,G
01:04:49,38.8,G,66.4,G
01:04:54,38.9,G,66.4,G
01:04:59,39.0,G,66.4,G
01:05:04,39.1,G,66.4,G
01:05:09,39.2,G,66.4,G
01:05:14,39.1,G,66.4,G
01:05:19,39.1,G,66.4,G
01:05:24,39.0,G,66.4,G
01:05:29,38.8,G,66.4,G
01:05:34,38.7,G,66.4,G
01:05:39,38.8,G,66.4,G
01:05:44,38.8,G,66.4,G
01:05:49,38.9,G,66.4,G
01:05:54,39.0,G,66.4,G
01:05:59,38.9,G,66.4,G
01:06:04,38.9,G,66.4,G
01:06:09,38.9,G,66.4,G
01:06:14,38.9,G,66.4,G
01:06:19,38.9,G,66.4,G
01:06:24,38.9,G,66.4,G
01:06:29,39.1,G,66.4,G
01:06:34,39.2,G,66.4,G
01:06:39,39.3,G,66.4,G
01:06:44,39.3,G,66.4,G
01:06:49,39.2,G,66.4,G
01:06:54,39.0,G,66.4,G
01:06:59,38.9,G,66.4,G
01:07:04,38.7,G,66.4,G
01:07:09,38.7,G,66.4,G
01:07:14,38.7,G,66.4,G
01:07:19,38.8,G,66.4,G
01:07:24,38.9,G,66.4,G
01:07:29,39.0,G,66.4,G
01:07:34,39.1,G,66.4,G
01:07:39,39.2,G,66.4,G
01:07:44,39.4,G,66.4,G
01:07:49,39.5,G,66.4,G
01:07:54,39.5,G,66.4,G
01:07:59,39.5,G,66.4,G
01:08:04,39.4,G,66.4,G
01:08:09,39.3,G,66.4,G
01:08:14,39.2,G,66.4,G
01:08:19,39.1,G,66.4,G
01:08:24,38.9,G,66.4,G
01:08:29,38.7,G,66.4,G
01:08:34,38.6,G,66.4,G
01:08:39,38.5,G,66.4,G
01:08:44,38.5,G,66.4,G
01:08:49,38.7,G,66.4,G
01:08:54,38.8,G,66.4,G
01:08:59,38.9,G,66.4,G
01:09:04,39.0,G,66.4,G
01:09:09,39.0,G,66.4,G
01:09:14,39.0,G,66.4,G
01:09:19,38.9,G,66.4,G
01:09:24,38.7,G,66.4,G
01:09:29,38.6,G,66.4,G
01:09:34,38.5,G,66.4,G
01:09:39,38.6,G,66.4,G
01:09:44,38.6,G,66.4,G
01:09:49,38.8,G,66.4,G
01:09:54,38.9,G,66.4,G
01:09:59,38.9,G,66.4,G
01:10:04,38.8,G,66.4,G
01:10:09,38.8,G,66.4,G
01:10:14,38.6,G,66.4,G
01:10:19,38.6,G,66.4,G
01:10:24,38.5,G,66.4,G
01:10:29,38.5,G,66.4,G
01:10:34,38.4,G,66.4,G
01:10:39,38.4,G,66.4,G
01:10:44,38.3,G,66.4,G
01:10:49,38.3,G,66.4,G
01:10:54,38.3,G,66.4,G
01:10:59,38.4,G,66.4,G
01:11:04,38.5,G,66.4,G
01:11:09,38.5,G,66.4,G
01:11:14,38.5,G,66.4,G
01:11:19,38.6,G,66.4,G
01:11:24,38.6,G,66.4,G
01:11:29,38.6,G,66.4,G
01:11:34,38.6,G,66.4,G
01:11:39,38.5,G,66.4,G
01:11:44,38.4,G,66.4,G
01:11:49,38.3,G,66.4,G
01:11:54,38.2,G,66.4,G
01:11:59,38.2,G,66.4,G
01:12:04,38.2,G,66.4,G
01:12:09,38.2,G,66.4,G
01:12:14,38.2,G,66.4,G
01:12:19,38.3,G,66.4,G
01:12:24,38.3,G,66.4,G
01:12:29,38.4,G,66.4,G
01:12:34,38.4,G,66.4,G
01:12:39,38.5,G,66.4,G
01:12:44,38.5,G,66.4,G
01:12:49,38.5,G,66.4,G
01:12:54,38.4,G,66.4,G
01:12:59,38.2,G,66.4,G
01:13:04,38.2,G,66.4,G
01:13:09,38.1,G,66.4,G
01:13:14,38.1,G,66.4,G
01:13:19,38.2,G,66.4,G
01:13:24,38.2,G,66.4,G
01:13:29,38.3,G,66.4,G
01:13:34,38.5,G,66.4,G
01:13:39,38.6,G,66.4,G
01:13:44,38.8,G,66.4,G
01:13:49,38.9,G,66.4,G
01:13:54,39.1,G,66.4,G
01:13:59,39.1,G,66.4,G
01:14:04,39.1,G,66.4,G
01:14:09,39.0,G,66.4,G
01:14:14,38.9,G,66.4,G
01:14:19,38.8,G,66.4,G
01:14:24,38.8,G,66.4,G
01:14:29,38.8,G,66.4,G
01:14:34,38.8,G,66.4,G
01:14:39,38.8,G,66.4,G
01:14:44,38.8,G,66.4,G
01:14:49,38.7,G,66.4,G
01:14:54,38.6,G,66.4,G
01:14:59,38.4,G,66.4,G
01:15:04,38.3,G,66.4,G
01:15:09,38.2,G,66.4,G
01:15:14,38.1,G,66.4,G
01:15:19,38.0,G,66.4,G
01:15:24,38.0,G,66.4,G
01:15:29,38.0,G,66.4,G
01:15:34,38.0,G,66.4,G
01:15:39,38.0,G,66.4,G
01:15:44,38.1,G,66.4,G
01:15:49,38.1,G,66.4,G
01:15:54,38.2,G,66.4,G
01:15:59,38.3,G,66.4,G
01:16:04,38.4,G,66.4,G
01:16:09,38.4,G,66.4,G
01:16:14,38.4,G,66.4,G
01:16:19,38.3,G,66.4,G
01:16:24,38.3,G,66.4,G
01:16:29,38.2,G,66.4,G
01:16:34,38.1,G,66.4,G
01:16:39,38.2,G,66.4,G
01:16:44,38.2,G,66.4,G
01:16:49,38.4,G,66.4,G
01:16:54,38.5,G,66.4,G
01:16:59,38.7,G,66.4,G
01:17:04,38.7,G,66.4,G
01:17:09,38.7,G,66.4,G
01:17:14,38.7,G,66.4,G
01:17:19,38.6,G,66.4,G
01:17:24,38.5,G,66.4,G
01:17:29,38.5,G,66.4,G
01:17:34,38.5,G,66.4,G
01:17:39,38.5,G,66.4,G
01:17:44,38.6,G,66.4,G
01:17:49,38.6,G,66.4,G
01:17:54,38.7,G,66.4,G
01:17:59,38.7,G,66.4,G
01:18:04,38.7,G,66.4,G
01:18:09,38.7,G,66.4,G
01:18:14,38.7,G,66.4,G
01:18:19,38.6,G,66.4,G
01:18:24,38.6,G,66.4,G
01:18:29,38.5,G,66.4,G
01:18:34,38.5,G,66.4,G
01:18:39,38.5,G,66.4,G
01:18:44,38.5,G,66.4,G
01:18:49,38.4,G,66.4,G
01:18:54,38.3,G,66.4,G
01:18:59,38.3,G,66.4,G
01:19:04,38.5,G,66.4,G
01:19:09,38.7,G,66.4,G
01:19:14,38.8,G,66.4,G
01:19:19,38.8,G,66.4,G
01:19:24,38.7,G,66.4,G
01:19:29,38.7,G,66.4,G
01:19:34,38.7,G,66.4,G
01:19:39,38.7,G,66.4,G
01:19:44,38.6,G,66.4,G
01:19:49,38.6,G,66.4,G
01:19:54,38.6,G,66.4,G
01:19:59,38.6,G,66.4,G
01:20:04,38.7,G,66.4,G
01:20:09,38.7,G,66.4,G
01:20:14,38.7,G,66.4,G
01:20:19,38.6,G,66.4,G
01:20:24,38.5,G,66.4,G
01:20:29,38.5,G,66.4,G
01:20:34,38.5,G,66.4,G
01:20:39,38.6,G,66.4,G
01:20:44,38.8,G,66.4,G
01:20:49,38.9,G,66.4,G
01:20:54,39.0,G,66.4,G
01:20:59,39.1,G,66.4,G
01:21:04,39.2,G,66.4,G
01:21:09,39.2,G,66.4,G
01:21:14,39.2,G,66.4,G
01:21:19,39.1,G,66.4,G
01:21:24,39.1,G,66.4,G
01:21:29,39.1,G,66.4,G
01:21:34,39.1,G,66.4,G
01:21:39,39.1,G,66.4,G
01:21:44,39.0,G,66.4,G
01:21:49,39.1,G,66.4,G
01:21:54,39.1,G,66.4,G
01:21:59,39.1,G,66.4,G
01:22:04,39.1,G,66.4,G
01:22:09,39.0,G,66.4,G
01:22:14,38.9,G,66.4,G
01:22:19,38.9,G,66.4,G
01:22:24,38.8,G,66.4,G
01:22:29,38.7,G,66.4,G
01:22:34,38.6,G,66.4,G
01:22:39,38.5,G,66.4,G
01:22:44,38.5,G,66.4,G
01:22:49,38.5,G,66.4,G
01:22:54,38.4,G,66.4,G
01:22:59,38.4,G,66.4,G
01:23:04,38.4,G,66.4,G
01:23:09,38.4,G,66.4,G
01:23:14,38.4,G,66.4,G
01:23:19,38.4,G,66.4,G
01:23:24,38.4,G,66.4,G
01:23:29,38.4,G,66.4,G
01:23:34,38.3,G,66.4,G
01:23:39,38.3,G,66.4,G
01:23:44,38.4,G,66.4,G
01:23:49,38.4,G,66.4,G
01:23:54,38.5,G,66.4,G
01:23:59,38.6,G,66.4,G
01:24:04,38.7,G,66.4,G
01:24:09,38.7,G,66.4,G
01:24:14,38.7,G,66.4,G
01:24:19,38.6,G,66.4,G
01:24:24,38.6,G,66.4,G
01:24:29,38.6,G,66.4,G
01:24:34,38.6,G,66.4,G
01:24:39,38.5,G,66.4,G
01:24:44,38.5,G,66.4,G
01:24:49,38.5,G,66.4,G
01:24:54,38.6,G,66.4,G
01:24:59,38.8,G,66.4,G
01:25:04,38.9,G,66.4,G
01:25:09,39.0,G,66.4,G
01:25:14,39.0,G,66.4,G
01:25:19,39.1,G,66.4,G
01:25:24,39.0,G,66.4,G
01:25:29,39.0,G,66.4,G
01:25:34,39.0,G,66.4,G
01:25:39,38.9,G,66.4,G
01:25:44,38.9,G,66.4,G
01:25:49,38.9,G,66.4,G
01:25:54,39.1,G,66.4,G
01:25:59,39.3,G,66.4,G
01:26:04,39.4,G,66.4,G
01:26:09,39.5,G,66.4,G
01:26:14,39.4,G,66.4,G
01:26:19,39.3,G,66.4,G
01:26:24,39.2,G,66.4,G
01:26:29,39.1,G,66.4,G
01:26:34,39.1,G,66.4,G
01:26:39,39.2,G,66.4,G
01:26:44,39.2,G,66.4,G
01:26:49,39.2,G,66.4,G
01:26:54,39.1,G,66.4,G
01:26:59,39.1,G,66.4,G
01:27:04,39.0,G,66.4,G
01:27:09,39.0,G,66.4,G
01:27:14,39.0,G,66.4,G
01:27:19,39.0,G,66.4,G
01:27:24,39.0,G,66.4,G
01:27:29,39.0,G,66.4,G
01:27:34,38.9,G,66.4,G
01:27:39,38.8,G,66.4,G
01:27:44,38.7,G,66.4,G
01:27:49,38.7,G,66.4,G
01:27:54,38.6,G,66.4,G
01:27:59,38.6,G,66.4,G
01:28:04,38.7,G,66.4,G
01:28:09,38.7,G,66.4,G
01:28:14,38.8,G,66.4,G
01:28:19,38.8,G,66.4,G
01:28:24,38.8,G,66.4,G
01:28:29,38.9,G,66.4,G
01:28:34,38.8,G,66.4,G
01:28:39,38.8,G,66.4,G
01:28:44,38.8,G,66.4,G
01:28:49,38.7,G,66.4,G
01:28:54,38.7,G,66.4,G
01:28:59,38.7,G,66.4,G
01:29:04,38.8,G,66.4,G
01:29:09,38.8,G,66.4,G
01:29:14,38.8,G,66.4,G
01:29:19,38.7,G,66.4,G
01:29:24,38.5,G,66.4,G
01:29:29,38.4,G,66.4,G
01:29:34,38.3,G,66.4,G
01:29:39,38.3,G,66.4,G
01:29:44,38.2,G,66.4,G
01:29:49,38.3,G,66.4,G
01:29:54,38.4,G,66.4,G
01:29:59,38.6,G,66.4,G
01:30:04,38.8,G,66.4,G
01:30:09,39.0,G,66.4,G
01:30:14,39.3,G,66.4,G
01:30:19,39.3,G,66.4,G
01:30:24,39.3,G,66.4,G
01:30:29,39.3,G,66.4,G
01:30:34,39.3,G,66.4,G
01:30:39,39.2,G,66.4,G
01:30:44,39.1,G,66.4,G
01:30:49,39.1,G,66.4,G
01:30:54,39.0,G,66.4,G
01:30:59,38.9,G,66.4,G
01:31:04,38.9,G,66.4,G
01:31:09,38.9,G,66.4,G
01:31:14,38.9,G,66.4,G
01:31:19,39.0,G,66.4,G
01:31:24,39.1,G,66.4,G
01:31:29,39.1,G,66.4,G
01:31:34,39.0,G,66.4,G
01:31:39,38.9,G,66.4,G
01:31:44,38.8,G,66.4,G
01:31:49,38.7,G,66.4,G
01:31:54,38.8,G,66.4,G
01:31:59,38.9,G,66.4,G
01:32:04,39.0,G,66.4,G
01:32:09,39.0,G,66.4,G
01:32:14,39.0,G,66.4,G
01:32:19,38.9,G,66.4,G
01:32:24,38.8,G,66.4,G
01:32:29,38.7,G,66.4,G
01:32:34,38.7,G,66.4,G
01:32:39,38.6,G,66.4,G
01:32:44,38.5,G,66.4,G
01:32:49,38.5,G,66.4,G
01:32:54,38.5,G,66.4,G
01:32:59,38.4,G,66.4,G
01:33:04,38.3,G,66.4,G
01:33:09,38.3,G,66.4,G
01:33:14,38.2,G,66.4,G
01:33:19,38.2,G,66.4,G
01:33:24,38.4,G,66.4,G
01:33:29,38.6,G,66.4,G
01:33:34,38.9,G,66.4,G
01:33:39,39.0,G,66.4,G
01:33:44,39.0,G,66.4,G
01:33:49,38.9,G,66.4,G
01:33:54,38.8,G,66.4,G
01:33:59,38.7,G,66.4,G
01:34:04,38.6,G,66.4,G
01:34:09,38.6,G,66.4,G
01:34:14,38.6,G,66.4,G
01:34:19,38.7,G,66.4,G
01:34:24,38.9,G,66.4,G
01:34:29,39.0,G,66.4,G
01:34:34,39.0,G,66.4,G
01:34:39,39.1,G,66.4,G
01:34:44,39.1,G,66.4,G
01:34:49,39.2,G,66.4,G
01:34:54,39.3,G,66.4,G
01:34:59,39.3,G,66.4,G
01:35:04,39.1,G,66.4,G
01:35:09,38.9,G,66.4,G
01:35:14,38.9,G,66.4,G
01:35:19,38.9,G,66.4,G
01:35:24,38.9,G,66.4,G
01:35:29,39.0,G,66.4,G
01:35:34,38.9,G,66.4,G
01:35:39,38.9,G,66.4,G
01:35:44,38.9,G,66.4,G
01:35:49,38.8,G,66.4,G
01:35:54,38.9,G,66.4,G
01:35:59,38.9,G,66.4,G
01:36:04,39.0,G,66.4,G
01:36:09,39.2,G,66.4,G
01:36:14,39.3,G,66.4,G
01:36:19,39.4,G,66.4,G
01:36:24,39.5,G,66.4,G
01:36:29,39.5,G,66.4,G
01:36:34,39.5,G,66.4,G
01:36:39,39.5,G,66.4,G
01:36:44,39.5,G,66.4,G
01:36:49,39.4,G,66.4,G
01:36:54,39.2,G,66.4,G
01:36:59,38.8,G,66.4,G
01:37:04,38.6,G,66.4,G
01:37:09,38.5,G,66.4,G
01:37:14,38.5,G,66.4,G
01:37:19,38.7,G,66.4,G
01:37:24,39.0,G,66.4,G
01:37:29,39.1,G,66.4,G
01:37:34,39.1,G,66.4,G
01:37:39,39.1,G,66.4,G
01:37:44,39.0,G,66.4,G
01:37:49,38.9,G,66.4,G
01:37:54,38.9,G,66.4,G
01:37:59,38.9,G,66.4,G
01:38:04,39.0,G,66.4,G
01:38:09,39.0,G,66.4,G
01:38:14,39.1,G,66.4,G
01:38:19,39.2,G,66.4,G
01:38:24,39.1,G,66.4,G
01:38:29,39.0,G,66.4,G
01:38:34,39.0,G,66.4,G
01:38:39,38.9,G,66.4,G
01:38:44,38.9,G,66.4,G
01:38:49,39.0,G,66.4,G
01:38:54,39.0,G,66.4,G
01:38:59,38.9,G,66.4,G
01:39:04,38.8,G,66.4,G
01:39:09,38.7,G,66.4,G
01:39:14,38.6,G,66.4,G
01:39:19,38.6,G,66.4,G
01:39:24,38.6,G,66.4,G
01:39:29,38.7,G,66.4,G
01:39:34,38.8,G,66.4,G
01:39:39,38.9,G,66.4,G
01:39:44,39.0,G,66.4,G
01:39:49,39.1,G,66.4,G
01:39:54,39.2,G,66.4,G
01:39:59,39.3,G,66.4,G
01:40:04,39.3,G,66.4,G
01:40:09,39.3,G,66.4,G
01:40:14,39.3,G,66.4,G
01:40:19,39.3,G,66.4,G
01:40:24,39.3,G,66.4,G
01:40:29,39.4,G,66.4,G
01:40:34,39.5,G,66.4,G
01:40:39,39.6,G,66.4,G
01:40:44,39.6,G,66.4,G
01:40:49,39.7,G,66.4,G
01:40:54,39.7,G,66.4,G
01:40:59,39.7,G,66.4,G
01:41:04,39.7,G,66.4,G
01:41:09,39.8,G,66.4,G
01:41:14,39.7,G,66.4,G
01:41:19,39.6,G,66.4,G
01:41:24,39.5,G,66.4,G
01:41:29,39.5,G,66.4,G
01:41:34,39.4,G,66.4,G
01:41:39,39.5,G,66.4,G
01:41:44,39.5,G,66.4,G
01:41:49,39.6,G,66.4,G
01:41:54,39.6,G,66.4,G
01:41:59,39.5,G,66.4,G
01:42:04,39.4,G,66.4,G
01:42:09,39.3,G,66.4,G
01:42:14,39.2,G,66.4,G
01:42:19,39.2,G,66.4,G
01:42:24,39.1,G,66.4,G
01:42:29,39.2,G,66.4,G
01:42:34,39.2,G,66.4,G
01:42:39,39.2,G,66.4,G
01:42:44,39.1,G,66.4,G
01:42:49,38.9,G,66.4,G
01:42:54,38.7,G,66.4,G
01:42:59,38.6,G,66.4,G
01:43:04,38.6,G,66.4,G
01:43:09,38.6,G,66.4,G
01:43:14,38.7,G,66.4,G
01:43:19,38.7,G,66.4,G
01:43:24,38.7,G,66.4,G
01:43:29,38.7,G,66.4,G
01:43:34,38.8,G,66.4,G
01:43:39,39.0,G,66.4,G
01:43:44,39.0,G,66.4,G
01:43:49,39.1,G,66.4,G
01:43:54,39.0,G,66.4,G
01:43:59,39.0,G,66.4,G
01:44:04,39.0,G,66.4,G
01:44:09,39.1,G,66.4,G
01:44:14,39.1,G,66.4,G
01:44:19,39.2,G,66.4,G
01:44:24,39.2,G,66.4,G
01:44:29,39.1,G,66.4,G
01:44:34,39.0,G,66.4,G
01:44:39,39.0,G,66.4,G
01:44:44,39.0,G,66.4,G
01:44:49,38.9,G,66.4,G
01:44:54,38.9,G,66.4,G
01:44:59,38.8,G,66.4,G
01:45:04,38.7,G,66.4,G
01:45:09,38.6,G,66.4,G
01:45:14,38.6,G,66.4,G
01:45:19,38.7,G,66.4,G
01:45:24,38.9,G,66.4,G
01:45:29,39.0,G,66.4,G
01:45:34,39.0,G,66.4,G
01:45:39,38.9,G,66.4,G
01:45:44,38.8,G,66.4,G
01:45:49,38.8,G,66.4,G
01:45:54,38.8,G,66.4,G
01:45:59,38.8,G,66.4,G
01:46:04,38.9,G,66.4,G
01:46:09,38.9,G,66.4,G
01:46:14,39.0,G,66.4,G
01:46:19,39.0,G,66.4,G
01:46:24,39.0,G,66.4,G
01:46:29,38.9,G,66.4,G
01:46:34,38.9,G,66.4,G
01:46:39,38.9,G,66.4,G
01:46:44,38.9,G,66.4,G
01:46:49,39.0,G,66.4,G
01:46:54,39.1,G,66.4,G
01:46:59,39.0,G,66.4,G
01:47:04,38.9,G,66.4,G
01:47:09,38.6,G,66.4,G
01:47:14,38.5,G,66.4,G
01:47:19,38.3,G,66.4,G
01:47:24,38.3,G,66.4,G
01:47:29,38.4,G,66.4,G
01:47:34,38.6,G,66.4,G
01:47:39,38.7,G,66.4,G
01:47:44,38.8,G,66.4,G
01:47:49,38.9,G,66.4,G
01:47:54,39.0,G,66.4,G
01:47:59,39.1,G,66.4,G
01:48:04,39.2,G,66.4,G
01:48:09,39.3,G,66.4,G
01:48:14,39.4,G,66.4,G
01:48:19,39.4,G,66.4,G
01:48:24,39.4,G,66.4,G
01:48:29,39.4,G,66.4,G
01:48:34,39.3,G,66.4,G
01:48:39,39.4,G,66.4,G
01:48:44,39.6,G,66.4,G
01:48:49,39.6,G,66.4,G
01:48:54,39.7,G,66.4,G
01:48:59,39.7,G,66.4,G
01:49:04,39.6,G,66.4,G
01:49:09,39.6,G,66.4,G
01:49:14,39.6,G,66.4,G
01:49:19,39.5,G,66.4,G
01:49:24,39.5,G,66.4,G
01:49:29,39.5,G,66.4,G
01:49:34,39.4,G,66.4,G
01:49:39,39.4,G,66.4,G
01:49:44,39.4,G,66.4,G
01:49:49,39.4,G,66.4,G
01:49:54,39.4,G,66.4,G
01:49:59,39.6,G,66.4,G
01:50:04,39.8,G,66.4,G
01:50:09,39.8,G,66.4,G
01:50:14,39.7,G,66.4,G
01:50:19,39.7,G,66.4,G
01:50:24,39.6,G,66.4,G
01:50:29,39.6,G,66.4,G
01:50:34,39.5,G,66.4,G
01:50:39,39.5,G,66.4,G
01:50:44,39.4,G,66.4,G
01:50:49,39.4,G,66.4,G
01:50:54,39.4,G,66.4,G
01:50:59,39.4,G,66.4,G
01:51:04,39.6,G,66.4,G
01:51:09,39.7,G,66.4,G
01:51:14,39.7,G,66.4,G
01:51:19,39.6,G,66.4,G
01:51:24,39.5,G,66.4,G
01:51:29,39.3,G,66.4,G
01:51:34,39.2,G,66.4,G
01:51:39,39.2,G,66.4,G
01:51:44,39.3,G,66.4,G
01:51:49,39.4,G,66.4,G
01:51:54,39.5,G,66.4,G
01:51:59,39.6,G,66.4,G
01:52:04,39.6,G,66.4,G
01:52:09,39.6,G,66.4,G
01:52:14,39.5,G,66.4,G
01:52:19,39.2,G,66.4,G
01:52:24,39.1,G,66.4,G
01:52:29,39.0,G,66.4,G
01:52:34,39.0,G,66.4,G
01:52:39,39.2,G,66.4,G
01:52:44,39.2,G,66.4,G
01:52:49,39.2,G,66.4,G
01:52:54,39.2,G,66.4,G
01:52:59,39.1,G,66.4,G
01:53:04,38.9,G,66.4,G
01:53:09,38.8,G,66.4,G
01:53:14,38.8,G,66.4,G
01:53:19,38.8,G,66.4,G
01:53:24,38.9,G,66.4,G
01:53:29,38.9,G,66.4,G
01:53:34,39.0,G,66.4,G
01:53:39,39.0,G,66.4,G
01:53:44,39.1,G,66.4,G
01:53:49,39.1,G,66.4,G
01:53:54,39.2,G,66.4,G
01:53:59,39.3,G,66.4,G
01:54:04,39.3,G,66.4,G
01:54:09,39.2,G,66.4,G
01:54:14,39.2,G,66.4,G
01:54:19,39.1,G,66.4,G
01:54:24,39.1,G,66.4,G
01:54:29,39.0,G,66.4,G
01:54:34,39.1,G,66.4,G
01:54:39,39.0,G,66.4,G
01:54:44,39.1,G,66.4,G
01:54:49,39.2,G,66.4,G
01:54:54,39.3,G,66.4,G
01:54:59,39.4,G,66.4,G
01:55:04,39.5,G,66.4,G
01:55:09,39.5,G,66.4,G
01:55:14,39.4,G,66.4,G
01:55:19,39.4,G,66.4,G
01:55:24,39.3,G,66.4,G
01:55:29,39.4,G,66.4,G
01:55:34,39.5,G,66.4,G
01:55:39,39.5,G,66.4,G
01:55:44,39.4,G,66.4,G
01:55:49,39.3,G,66.4,G
01:55:54,39.2,G,66.4,G
01:55:59,39.0,G,66.4,G
01:56:04,38.9,G,66.4,G
01:56:09,38.8,G,66.4,G
01:56:14,38.7,G,66.4,G
01:56:19,38.6,G,66.4,G
01:56:24,38.5,G,66.4,G
01:56:29,38.5,G,66.4,G
01:56:34,38.6,G,66.4,G
01:56:39,38.7,G,66.4,G
01:56:44,38.9,G,66.4,G
01:56:49,39.1,G,66.4,G
01:56:54,39.4,G,66.4,G
01:56:59,39.5,G,66.4,G
01:57:04,39.6,G,66.4,G
01:57:09,39.5,G,66.4,G
01:57:14,39.5,G,66.4,G
01:57:19,39.4,G,66.4,G
01:57:24,39.4,G,66.4,G
01:57:29,39.2,G,66.4,G
01:57:34,39.1,G,66.4,G
01:57:39,39.0,G,66.4,G
01:57:44,38.9,G,66.4,G
01:57:49,38.9,G,66.4,G
01:57:54,39.0,G,66.4,G
01:57:59,39.2,G,66.4,G
01:58:04,39.3,G,66.4,G
01:58:09,39.4,G,66.4,G
01:58:14,39.5,G,66.4,G
01:58:19,39.5,G,66.4,G
01:58:24,39.5,G,66.4,G
01:58:29,39.6,G,66.4,G
01:58:34,39.5,G,66.4,G
01:58:39,39.3,G,66.4,G
01:58:44,39.1,G,66.4,G
01:58:49,38.9,G,66.4,G
01:58:54,38.7,G,66.4,G
01:58:59,38.7,G,66.4,G
01:59:04,38.8,G,66.4,G
01:59:09,39.0,G,66.4,G
01:59:14,39.2,G,66.4,G
01:59:19,39.3,G,66.4,G
01:59:24,39.3,G,66.4,G
01:59:29,39.3,G,66.4,G
01:59:34,39.3,G,66.4,G
01:59:39,39.3,G,66.4,G
01:59:44,39.4,G,66.4,G
01:59:49,39.4,G,66.4,G
01:59:54,39.4,G,66.4,G
01:59:59,39.4,G,66.4,G
02:00:04,39.4,G,66.4,G
02:00:09,39.3,G,66.4,G
02:00:14,39.3,G,66.4,G
02:00:19,39.4,G,66.4,G
02:00:24,39.4,G,66.4,G
02:00:29,39.4,G,66.4,G
02:00:34,39.4,G,66.4,G
02:00:39,39.3,G,66.4,G
02:00:44,39.1,G,66.4,G
02:00:49,39.0,G,66.4,G
02:00:54,39.0,G,66.4,G
02:00:59,39.0,G,66.4,G
02:01:04,39.0,G,66.4,G
02:01:09,39.0,G,66.4,G
02:01:14,39.1,G,66.4,G
02:01:19,39.2,G,66.4,G
02:01:24,39.3,G,66.4,G
02:01:29,39.4,G,66.4,G
02:01:34,39.4,G,66.4,G
02:01:39,39.2,G,66.4,G
02:01:44,39.1,G,66.4,G
02:01:49,38.9,G,66.4,G
02:01:54,38.8,G,66.4,G
02:01:59,38.7,G,66.4,G
02:02:04,38.6,G,66.4,G
02:02:09,38.6,G,66.4,G
02:02:14,38.7,G,66.4,G
02:02:19,38.8,G,66.4,G
02:02:24,38.9,G,66.4,G
02:02:29,38.9,G,66.4,G
02:02:34,38.8,G,66.4,G
02:02:39,38.7,G,66.4,G
02:02:44,38.6,G,66.4,G
02:02:49,38.6,G,66.4,G
02:02:54,38.7,G,66.4,G
02:02:59,38.8,G,66.4,G
02:03:04,38.9,G,66.4,G
02:03:09,39.1,G,66.4,G
02:03:14,39.1,G,66.4,G
02:03:19,39.0,G,66.4,G
02:03:24,39.0,G,66.4,G
02:03:29,38.9,G,66.4,G
02:03:34,38.9,G,66.4,G
02:03:39,39.0,G,66.4,G
02:03:44,39.0,G,66.4,G
02:03:49,39.1,G,66.4,G
02:03:54,39.2,G,66.4,G
02:03:59,39.2,G,66.4,G
02:04:04,39.4,G,66.4,G
02:04:09,39.5,G,66.4,G
02:04:14,39.5,G,66.4,G
02:04:19,39.5,G,66.4,G
02:04:24,39.4,G,66.4,G
02:04:29,39.3,G,66.4,G
02:04:34,39.3,G,66.4,G
02:04:39,39.4,G,66.4,G
02:04:44,39.4,G,66.4,G
02:04:49,39.4,G,66.4,G
02:04:54,39.2,G,66.4,G
02:04:59,39.1,G,66.4,G
02:05:04,39.0,G,66.4,G
02:05:09,39.1,G,66.4,G
02:05:14,39.1,G,66.4,G
02:05:19,39.2,G,66.4,G
02:05:24,39.3,G,66.4,G
02:05:29,39.3,G,66.4,G
02:05:34,39.3,G,66.4,G
02:05:39,39.3,G,66.4,G
02:05:44,39.3,G,66.4,G
02:05:49,39.2,G,66.4,G
02:05:54,39.1,G,66.4,G
02:05:59,39.1,G,66.4,G
02:06:04,39.2,G,66.4,G
02:06:09,39.2,G,66.4,G
02:06:14,39.3,G,66.4,G
02:06:19,39.4,G,66.4,G
02:06:24,39.5,G,66.4,G
02:06:29,39.5,G,66.4,G
02:06:34,39.5,G,66.4,G
02:06:39,39.4,G,66.4,G
02:06:44,39.3,G,66.4,G
02:06:49,39.2,G,66.4,G
02:06:54,39.0,G,66.4,G
02:06:59,39.0,G,66.4,G
02:07:04,39.0,G,66.4,G
02:07:09,39.0,G,66.4,G
02:07:14,39.1,G,66.4,G
02:07:19,39.1,G,66.4,G
02:07:24,39.2,G,66.4,G
02:07:29,39.1,G,66.4,G
02:07:34,39.1,G,66.4,G
02:07:39,39.0,G,66.4,G
02:07:44,39.0,G,66.4,G
02:07:49,39.0,G,66.4,G
02:07:54,39.1,G,66.4,G
02:07:59,39.1,G,66.4,G
02:08:04,39.2,G,66.4,G
02:08:09,39.2,G,66.4,G
02:08:14,39.2,G,66.4,G
02:08:19,39.3,G,66.4,G
02:08:24,39.3,G,66.4,G
02:08:29,39.4,G,66.4,G
02:08:34,39.4,G,66.4,G
02:08:39,39.5,G,66.4,G
02:08:44,39.6,G,66.4,G
02:08:49,39.6,G,66.4,G
02:08:54,39.5,G,66.4,G
02:08:59,39.4,G,66.4,G
02:09:04,39.4,G,66.4,G
